transaction_id,transaction_date,customer_id,department,product_sku,product_name,quantity,unit_price,discount_pct,total_cost,payment_method,sales_channel,register_id
773158,08-14-2023,88486,Clothing,CL-506,"Yoga Pants",1,26.59,0.05,25.26,"Credit Card",In-Store,REG-2
773220,26-Aug-2024,67710,Electronics,EL-201,"iPhone Case",1,16.99,0.15,14.44,"Debit Card",In-Store,REG-5
773339,02-12-2022,24481,"Home & Garden",HG-304,"Picture Frame 8x10",2,5.99,0.25,8.98,"Debit Card",In-Store,REG-10
773462,12-10-2023,99463,Automotive,AU-001,"Motor Oil 5qt",1,18.74,0.25,14.06,"Mobile Pay",In-Store,REG-4
773603,2024-08-03,70028,Beauty,BE-506,"Razor 4pk",2,10.19,0.15,17.32,"Debit Card",Online,REG-14
773680,01/20/2022,98954,Grocery,GR-009,"Frozen Pizza",4,7.99,,31.96,EBT,In-Store,REG-9
773816,12/15/2023,89137,Toys,TY-001,"LEGO City Set",2,49.99,,99.98,"Credit Card",In-Store,REG-16
773852,03/17/2024,12161,Beauty,BE-001,"Shampoo 16oz",3,4.89,0.3,10.27,Cash,In-Store,REG-3
773990,2022-08-09,98585,Electronics,EL-808,"Gaming Controller",4,56.99,0.05,216.56,"Debit Card",In-Store,REG-1
774020,12-23-2023,72722,Sports,SP-102,"Dumbbells 20lb pair",1,31.49,0.3,22.04,"Debit Card",Online,REG-10
774044,2024-01-28,20962,Beauty,BE-102,"Face Moisturizer",2,11.24,0.25,16.86,"Debit Card",In-Store,REG-5
774591,2022-03-30,62640,Pharmacy,PH-405,"Hand Sanitizer 8oz",1,2.79,0.3,1.95,"Debit Card",In-Store,REG-14
774662,21-Dec-2024,32933,Beauty,BE-304,"Lip Balm 3pk",1,3.74,0.25,2.8,"Debit Card",Online,REG-15
774911,06-Mar-2023,16465,Automotive,AU-405,"Jumper Cables",5,29.99,,149.95,Cash,Online,REG-6
774920,08-27-2023,25543,Clothing,CL-506,"Yoga Pants",2,19.59,0.3,27.43,"Credit Card",In-Store,REG-1
775239,2022-03-07,71510,Clothing,CL-708,"Baseball Cap",1,14.99,,14.99,"Mobile Pay",In-Store,REG-14
775592,2024-12-22,56967,Grocery,GR-007,"Pasta 1lb",1,1.7,,1.7,"Credit Card",In-Store,REG-1
775609,13-Sep-2024,49655,FURNITURE,FU-102,"Bookshelf 5-Tier",2,71.99,0.2,115.18,Cash,Online,REG-11
775613,2023-05-16,64271,Toys,TY-405,"Play-Doh 10pk",3,9.59,0.2,23.02,Cash,In-Store,REG-10
775861,10-16-2024,44422,Furniture,FU-203,"Desk Lamp",3,20.99,0.25,47.23,Cash,"Curbside Pickup",REG-5
776083,09/27/2024,56351,Pharmacy,PH-405,"Hand Sanitizer 8oz",1,3.39,0.15,2.88,Cash,In-Store,REG-2
776402,12/22/2024,27872,Toys,TY-001,"LEGO City Set",1,37.49,0.25,28.12,Cash,Online,REG-9
776491,10-15-2024,23380,Furniture,FU-405,"TV Stand",1,119.99,,119.99,Cash,In-Store,REG-16
776528,01-Jul-2024,63692,Furniture,FU-304,"Storage Ottoman",1,43.99,0.2,35.19,Cash,Online,REG-1
776665,2023-03-05,23919,Toys,TY-304,"Board Game",4,20.99,0.3,58.77,Cash,In-Store,REG-13
776809,26-Jun-2024,11400,Sports,SP-001,"Yoga Mat",1,20.69,0.1,18.62,"Credit Card",In-Store,REG-14
777274,09/23/2024,22791,Beauty,BE-304,"Lip Balm 3pk",2,4.49,0.1,8.08,Cash,Online,REG-8
777283,07/18/2023,55083,Grocery,GR-012,"Cereal 18oz",2,3.65,0.15,6.2,Cash,In-Store,
777438,10/23/2024,41187,"Home & Garden",HG-405,"Storage Bins 3pk",5,12.74,0.25,47.78,"Debit Card",In-Store,REG-11
777757,18-May-2023,66499,Pharmacy,PH-304,"Bandage Assortment",4,5.39,0.1,19.4,"Credit Card",Online,REG-18
778302,10-Jan-2022,21032,Clothing,CL-304,"Running Shoes",1,45.49,0.3,31.84,"Credit Card",In-Store,REG-10
778366,06-Sep-2024,29595,Beauty,BE-304,"Lip Balm 3pk",1,4.24,0.15,3.6,"Debit Card",In-Store,REG-20
778589,2022-10-31,63344,Beauty,BE-506,"Razor 4pk",1,11.99,,11.99,"Debit Card",In-Store,REG-2
778659,2024-03-02,18647,Electronics,EL-505,"Wireless Charger",2,23.99,0.2,38.38,Cash,Online,REG-18
778665,14-Nov-2022,72601,Pharmacy,PH-102,"Vitamin D 100ct",2,9.74,0.25,14.61,"Debit Card",In-Store,REG-9
778712,11/14/2024,76523,Toys,TY-405,"Play-Doh 10pk",3,8.39,0.3,17.62,"Debit Card",In-Store,REG-3
779089,2022-04-18,61546,Furniture,FU-203,"Desk Lamp",1,25.19,0.1,22.67,"Mobile Pay",Online,REG-12
779319,09/16/2023,55346,"Home & Garden",HG-607,"Laundry Detergent",3,13.49,,40.47,EBT,In-Store,REG-17
779342,2024-11-27,55179,Furniture,FU-102,"Bookshelf 5-Tier",1,80.99,0.1,72.89,"Debit Card",In-Store,REG-19
779509,02-14-2022,54631,Electronics,TV-001,"4K Smart TV 55""",3,499.99,,1499.97,"Credit Card",In-Store,REG-7
779562,06-27-2023,22399,Pharmacy,PH-102,"Vitamin D 100ct",5,9.09,0.3,31.82,"Gift Card",In-Store,REG-7
779654,02-Jan-2023,63409,CLOTHING,CL-203,"Kids Hoodie",2,16.09,0.3,22.53,"Mobile Pay",In-Store,REG-16
779776,09-Nov-2023,48669,"Home & Garden",HG-607,"Laundry Detergent",3,13.49,,40.47,Cash,In-Store,REG-11
779939,06/12/2022,92057,"Home & Garden",HG-001,"Potting Soil 20qt",1,6.29,0.3,4.4,"Debit Card",Online,REG-12
780111,04-23-2023,86415,Sports,SP-506,"Foam Roller",3,17.99,0.1,48.57,"Credit Card",In-Store,REG-17
780212,2024-03-16,29876,Pharmacy,PH-203,"Allergy Relief 30ct",1,10.49,0.3,7.34,Cash,In-Store,REG-14
780394,01/22/2023,71919,Clothing,CL-304,"Running Shoes",3,58.49,0.1,157.92,"Debit Card",Online,REG-1
780450,2022-11-07,19646,Grocery,GR-005,"Orange Juice 64oz",2,4.49,,8.98,Cash,In-Store,REG-9
780482,27-Sep-2024,43118,Electronics,EL-303,"USB-C Hub",2,34.99,,69.98,EBT,In-Store,REG-1
780541,25-Jun-2022,44328,Sports,SP-203,"Water Bottle 32oz",4,14.44,0.15,49.1,"Credit Card",In-Store,REG-8
780862,2024-03-12,44988,Sports,SP-203,"Water Bottle 32oz",1,12.74,0.25,9.56,Cash,In-Store,REG-14
780956,08-Jan-2024,23055,TOYS,TY-506,"RC Car",1,39.99,,39.99,"Debit Card","Curbside Pickup",REG-10
781290,05/19/2022,77558,Electronics,EL-606,"Smart Speaker",1,71.99,0.2,57.59,"Mobile Pay",In-Store,REG-10
781371,12/11/2023,59744,Grocery,GR-009,"Frozen Pizza",2,7.99,,15.98,"Debit Card","Curbside Pickup",REG-1
781603,11-Apr-2022,79105,Clothing,CL-506,"Yoga Pants",2,22.39,0.2,35.82,"Credit Card",In-Store,REG-10
781944,07/06/2023,36723,Furniture,FU-203,"Desk Lamp",1,25.19,0.1,22.67,EBT,In-Store,REG-3
782030,2023-11-08,38064,Grocery,GR-011,"Butter 1lb",1,3.99,0.2,3.19,"Debit Card","Curbside Pickup",REG-10
782305,01-Dec-2024,31143,Toys,TY-405,"Play-Doh 10pk",4,8.39,0.3,23.49,"Credit Card","Curbside Pickup",REG-11
782316,28-Mar-2022,35219,Pharmacy,PH-304,"Bandage Assortment",1,5.99,,5.99,"Debit Card",In-Store,REG-9
782355,01-26-2024,70613,Grocery,GR-010,"Eggs 12ct",1,2.97,0.15,2.52,Cash,In-Store,REG-19
782995,11-Apr-2023,90581,"Home & Garden",HG-304,"Picture Frame 8x10",4,7.99,,31.96,"Mobile Pay",In-Store,REG-8
783052,2022-03-24,65508,Clothing,CL-203,"Kids Hoodie",1,22.99,,22.99,"Debit Card",In-Store,REG-3
783157,03-24-2022,67132,Electronics,EL-404,"Laptop Stand",2,49.99,,99.98,Check,In-Store,REG-11
783521,01-04-2023,10768,Beauty,BE-001,"Shampoo 16oz",1,5.24,0.25,3.93,Cash,In-Store,REG-4
783782,2022-01-26,94723,Pharmacy,PH-102,"Vitamin D 100ct",5,12.99,,64.95,"Credit Card",Online,REG-3
783889,06/25/2022,26548,"Home & Garden",HG-607,"Laundry Detergent",2,11.47,0.15,19.5,"Credit Card",In-Store,REG-2
784031,12-14-2022,14192,Clothing,CL-304,"Running Shoes",1,64.99,,64.99,"Debit Card",In-Store,REG-10
784246,02/29/2024,56732,Clothing,CL-708,"Baseball Cap",1,10.49,0.3,7.34,EBT,In-Store,REG-14
784899,11/22/2024,74033,Furniture,FU-102,"Bookshelf 5-Tier",1,85.49,0.05,81.22,"Debit Card","Curbside Pickup",REG-13
785108,09/24/2022,20406,Electronics,TV-001,"4K Smart TV 55""",5,424.99,0.15,1806.21,"Credit Card",In-Store,REG-7
785119,22-Feb-2024,44691,Grocery,GR-001,"Organic Whole Milk 1gal",1,3.84,0.3,2.69,"Credit Card",In-Store,REG-3
785140,2023-10-18,82937,Automotive,AU-405,"Jumper Cables",2,20.99,0.3,29.39,"Credit Card",In-Store,REG-2
785267,24-Mar-2024,67594,Sports,SP-203,"Water Bottle 32oz",1,11.89,0.3,8.32,Cash,In-Store,REG-8
785312,2024-12-25,71502,Sports,SP-304,"Resistance Bands",2,12.99,,25.98,"Credit Card",In-Store,REG-6
785386,09-15-2024,23272,Clothing,CL-506,"Yoga Pants",2,27.99,,55.98,"Credit Card",Online,REG-20
785836,04/04/2024,50645,"Home & Garden",HG-102,"Garden Hose 50ft",3,26.99,0.1,72.87,EBT,In-Store,REG-2
786126,11/28/2022,71245,"Home & Garden",HG-001,"Potting Soil 20qt",4,7.19,,28.76,"Debit Card",In-Store,REG-10
786152,01/05/2022,61352,TOYS,TY-506,"RC Car",2,31.99,0.2,51.18,"Debit Card",In-Store,REG-11
786179,07-02-2023,66625,Pharmacy,PH-102,"Vitamin D 100ct",1,12.34,,12.34,"Debit Card",Online,REG-19
786258,2024-09-17,77306,Toys,TY-506,"RC Car",1,35.99,0.1,32.39,"Debit Card",In-Store,REG-8
786371,10/12/2023,53776,Electronics,EL-808,"Gaming Controller",2,41.99,0.3,58.79,"Credit Card",In-Store,REG-19
786433,26-Oct-2022,42254,Pharmacy,PH-405,"Hand Sanitizer 8oz",4,3.59,0.1,12.92,Cash,Online,REG-15
786462,10/14/2024,63679,Beauty,BE-102,"Face Moisturizer",4,14.99,,59.96,"Credit Card",In-Store,REG-12
786581,02/19/2023,42690,Beauty,BE-506,"Razor 4pk",5,10.19,0.15,43.31,"Debit Card",Online,REG-6
786661,04/25/2024,74008,Pharmacy,PH-304,"Bandage Assortment",3,4.79,0.2,11.5,"Credit Card",In-Store,REG-8
786663,2024-08-20,65764,"Home & Garden",HG-001,"Potting Soil 20qt",1,8.99,,8.99,EBT,In-Store,REG-18
786668,21-Oct-2024,21688,Pharmacy,PH-102,"Vitamin D 100ct",4,11.69,0.1,42.08,"Debit Card",Online,REG-10
786808,06/19/2022,59539,FURNITURE,FU-405,"TV Stand",3,113.99,0.05,324.87,"Debit Card","Curbside Pickup",REG-5
786961,18-Oct-2022,51884,Grocery,GR-007,"Pasta 1lb",1,1.7,0.05,1.62,"Credit Card",Online,REG-6
787097,12/17/2023,38941,GROCERY,GR-002,"White Bread",1,2.09,0.3,1.46,"Credit Card",In-Store,
787186,20-Apr-2022,49284,Sports,SP-102,"Dumbbells 20lb pair",1,40.49,0.1,36.44,"Credit Card",In-Store,REG-5
787351,2022-12-04,84930,Toys,TY-102,"Barbie Doll",5,14.99,,74.95,"Debit Card","Curbside Pickup",REG-9
787614,11-19-2023,79489,"Home & Garden",HG-607,"Laundry Detergent",2,10.79,0.2,17.26,"Debit Card",In-Store,REG-18
787768,07-Mar-2023,58738,Clothing,CL-001,"Men's Jeans",2,34.99,,69.98,"Credit Card",In-Store,REG-18
788320,01-25-2024,38576,Grocery,GR-005,"Orange Juice 64oz",2,3.59,0.2,5.74,Cash,Online,REG-3
788639,12/21/2023,82596,Sports,SP-102,"Dumbbells 20lb pair",2,42.74,0.05,81.21,"Credit Card",Online,REG-20
788733,15-Sep-2024,71592,Sports,SP-203,"Water Bottle 32oz",1,16.99,,16.99,"Credit Card","Curbside Pickup",REG-13
788765,01-10-2023,23745,Clothing,CL-506,"Yoga Pants",1,20.99,0.25,15.74,Cash,In-Store,REG-3
789087,06-02-2022,84315,Beauty,BE-506,"Razor 4pk",1,10.19,0.15,8.66,Cash,Online,REG-2
789575,03-21-2024,32981,Pharmacy,PH-203,"Allergy Relief 30ct",1,13.49,0.1,12.14,"Debit Card",In-Store,REG-18
789589,14-Jun-2022,23080,Toys,TY-405,"Play-Doh 10pk",2,11.39,0.05,21.64,"Mobile Pay",In-Store,REG-4
789661,02-04-2022,44412,Sports,SP-506,"Foam Roller",1,19.99,,19.99,EBT,Online,REG-9
789966,08/08/2022,61868,Electronics,EL-808,"Gaming Controller",3,44.99,0.25,101.23,"Mobile Pay",Online,REG-16
789976,09-28-2022,81562,Grocery,GR-004,"Bagged Salad Mix",3,3.22,0.15,8.21,Cash,In-Store,REG-20
789991,2023-03-16,64363,Beauty,BE-405,"Body Lotion 16oz",1,7.59,0.05,7.21,Cash,"Curbside Pickup",REG-3
790309,06-15-2024,,Clothing,CL-405,"Winter Jacket",1,85.49,0.05,81.22,EBT,Online,REG-5
790391,12-03-2022,14900,Grocery,GR-001,"Organic Whole Milk 1gal",3,4.39,0.2,10.54,"Credit Card",In-Store,REG-11
790727,03-31-2023,,Automotive,AU-203,"Windshield Washer Fluid",1,3.49,0.3,2.44,"Credit Card",In-Store,REG-4
790746,10/06/2024,39960,"Home & Garden",HG-506,"Throw Pillow",3,17.99,0.1,48.57,"Credit Card",In-Store,REG-9
790792,13-Oct-2022,34013,Grocery,GR-008,"Canned Tomatoes",1,1.29,,1.29,"Credit Card",In-Store,REG-12
790878,05-18-2022,17990,Furniture,FU-001,"Folding Chair",5,27.99,0.2,111.96,"Credit Card",In-Store,
790964,10-26-2024,74644,"Home & Garden",HG-001,"Potting Soil 20qt",5,8.99,,44.95,"Credit Card",In-Store,REG-4
791011,2024-01-04,87866,Automotive,AU-405,"Jumper Cables",5,22.49,0.25,84.34,"Credit Card",In-Store,REG-8
791033,14-Feb-2023,46165,Grocery,GR-008,"Canned Tomatoes",3,1.03,0.2,2.47,Cash,"Curbside Pickup",
791163,07-27-2022,17477,Automotive,AU-203,"Windshield Washer Fluid",2,3.49,0.3,4.89,"Credit Card",Online,REG-5
791238,08-Nov-2023,86640,Toys,TY-102,"Barbie Doll",3,14.99,,44.97,Cash,Online,REG-13
791278,02-06-2022,12813,Toys,TY-405,"Play-Doh 10pk",5,11.99,,59.95,"Gift Card",In-Store,REG-2
791346,10-Sep-2024,28495,Beauty,BE-102,"Face Moisturizer",2,11.24,0.25,16.86,"Credit Card",Online,REG-19
791381,26-Jul-2022,35400,Pharmacy,PH-001,"Ibuprofen 200ct",1,9.99,,9.99,"Credit Card",In-Store,REG-18
791463,08-06-2023,70459,Clothing,CL-405,"Winter Jacket",3,85.49,0.05,243.65,"Credit Card",Online,REG-11
792510,10/03/2024,39741,Furniture,FU-203,"Desk Lamp",3,27.99,,83.97,"Debit Card",In-Store,REG-17
792561,2023-01-13,46226,Furniture,FU-102,"Bookshelf 5-Tier",1,80.99,0.1,72.89,"Mobile Pay",In-Store,REG-16
792722,05/15/2022,78890,Clothing,CL-203,"Kids Hoodie",1,20.69,0.1,18.62,"Gift Card",Online,REG-8
792912,08-Jun-2023,83184,"Home & Garden",HG-102,"Garden Hose 50ft",1,26.99,0.1,24.29,"Mobile Pay",Online,REG-5
792939,04-Apr-2022,82981,Sports,SP-304,"Resistance Bands",3,11.04,0.15,28.15,"Debit Card",In-Store,REG-7
792949,05-03-2023,,"Home & Garden",HG-203,"Scented Candle",1,11.69,0.1,10.52,"Credit Card",In-Store,REG-6
793127,2022-06-02,24354,Beauty,BE-102,"Face Moisturizer",1,11.99,0.2,9.59,"Mobile Pay",In-Store,REG-18
793176,24-Mar-2024,35116,"Home & Garden",HG-607,"Laundry Detergent",2,10.12,0.25,15.18,"Gift Card",In-Store,REG-17
793285,01/12/2023,24916,"Home & Garden",HG-405,"Storage Bins 3pk",1,16.99,,16.99,"Debit Card",Online,REG-7
793342,02/07/2024,13988,Grocery,GR-010,"Eggs 12ct",1,3.49,,3.49,"Debit Card","Curbside Pickup",REG-18
793422,11/01/2023,51466,Furniture,FU-102,"Bookshelf 5-Tier",2,89.99,,179.98,"Debit Card",In-Store,
793771,13-Oct-2024,84917,Electronics,EL-102,"Bluetooth Headphones",1,79.99,,79.99,"Mobile Pay",In-Store,REG-5
793780,22-Feb-2023,80103,Clothing,CL-607,"Dress Socks 6pk",3,9.99,,29.97,"Credit Card",In-Store,REG-7
793916,2022-08-24,69778,"Home & Garden",HG-001,"Potting Soil 20qt",4,6.29,0.3,17.61,Cash,"Curbside Pickup",REG-17
794709,15-Nov-2023,77354,Electronics,EL-505,"Wireless Charger",1,25.49,0.15,21.67,"Mobile Pay",In-Store,REG-8
794759,04-25-2022,33464,Beauty,BE-001,"Shampoo 16oz",5,6.29,0.1,28.3,"Debit Card",In-Store,REG-7
794821,2022-04-08,81513,"Home & Garden",HG-304,"Picture Frame 8x10",1,6.39,0.2,5.11,"Debit Card",Online,REG-8
794988,30-Aug-2024,67157,Beauty,BE-203,Mascara,5,8.54,0.05,40.56,"Credit Card",In-Store,REG-13
795020,12/09/2022,20078,Pharmacy,PH-203,"Allergy Relief 30ct",4,11.24,0.25,33.72,"Credit Card",In-Store,REG-12
795059,11-08-2022,78349,Clothing,CL-405,"Winter Jacket",5,62.99,0.3,220.46,"Debit Card",In-Store,REG-5
795185,09-19-2022,91235,Clothing,CL-405,"Winter Jacket",2,76.49,0.15,130.03,"Debit Card","Curbside Pickup",REG-14
795200,27-Aug-2022,96122,Automotive,AU-001,"Motor Oil 5qt",1,17.49,0.3,12.24,"Debit Card",Online,
795237,04-24-2023,42015,Clothing,CL-001,"Men's Jeans",1,34.99,,34.99,Cash,Online,REG-3
795651,10/29/2023,68980,Pharmacy,PH-001,"Ibuprofen 200ct",1,7.99,0.2,6.39,"Credit Card","Curbside Pickup",REG-15
795772,20-Oct-2024,53711,"Home & Garden",HG-001,"Potting Soil 20qt",5,8.99,,44.95,Cash,In-Store,REG-14
796023,10/22/2023,90724,Pharmacy,PH-304,"Bandage Assortment",1,5.99,,5.99,"Mobile Pay",In-Store,REG-13
796233,07/20/2023,55054,Grocery,GR-002,"White Bread",2,2.39,0.2,3.82,"Credit Card",In-Store,REG-9
796244,2024-08-13,43064,Sports,SP-405,"Jump Rope",5,8.99,,44.95,"Credit Card",In-Store,REG-11
796404,02-Apr-2022,73715,Furniture,FU-405,"TV Stand",2,83.99,0.3,117.59,"Debit Card",In-Store,REG-11
796586,28-Oct-2024,56000,Electronics,EL-606,"Smart Speaker",1,71.99,0.2,57.59,Cash,In-Store,REG-13
796657,2022-07-05,,Pharmacy,PH-102,"Vitamin D 100ct",1,10.39,0.2,8.31,"Mobile Pay","Curbside Pickup",REG-5
796920,18-Jun-2022,88513,Automotive,AU-203,"Windshield Washer Fluid",5,4.99,,24.95,"Credit Card",Online,REG-2
797194,13-Feb-2023,,Grocery,GR-005,"Orange Juice 64oz",2,3.82,0.15,6.49,"Credit Card",Online,REG-20
797287,2023-11-14,49940,Pharmacy,PH-405,"Hand Sanitizer 8oz",5,2.79,0.3,9.76,"Debit Card","Curbside Pickup",REG-17
797461,2024-02-24,79217,Clothing,CL-203,"Kids Hoodie",5,22.99,,114.95,"Credit Card",In-Store,REG-19
797547,03-May-2022,92476,Toys,TY-001,"LEGO City Set",1,34.99,0.3,24.49,"Credit Card",In-Store,REG-10
797576,02-Mar-2022,40347,Beauty,BE-001,"Shampoo 16oz",1,6.99,,6.99,"Debit Card","Curbside Pickup",REG-6
797726,2023-12-01,20807,Electronics,TV-001,"4K Smart TV 55""",1,349.99,0.3,244.99,"Debit Card",Online,REG-16
797734,2022-05-15,62271,Clothing,CL-203,"Kids Hoodie",3,17.24,0.25,38.79,EBT,Online,
797839,08-Oct-2022,63163,Furniture,FU-203,"Desk Lamp",5,25.19,0.1,113.36,Cash,In-Store,REG-20
798123,2023-04-09,42078,Automotive,AU-001,"Motor Oil 5qt",1,18.74,0.25,14.06,"Credit Card",In-Store,REG-3
798361,2023-01-31,99181,Automotive,AU-405,"Jumper Cables",4,20.99,0.3,58.77,"Debit Card",Online,REG-12
798497,02/03/2022,17963,Furniture,FU-304,"Storage Ottoman",2,52.24,0.05,99.26,"Debit Card",Online,REG-20
798621,09-Aug-2023,63732,Automotive,AU-001,"Motor Oil 5qt",1,19.99,0.2,15.99,"Credit Card",In-Store,REG-5
798966,2023-07-04,99722,Grocery,GR-009,"Frozen Pizza",1,6.39,0.2,5.11,Cash,In-Store,REG-16
799081,09/05/2024,57346,Beauty,BE-405,"Body Lotion 16oz",1,7.99,,7.99,Cash,In-Store,REG-12
799107,11/28/2022,75234,Grocery,GR-008,"Canned Tomatoes",1,1.29,,1.29,"Debit Card",In-Store,REG-2
799479,2024-10-25,87270,Furniture,FU-203,"Desk Lamp",3,27.99,,83.97,"Debit Card",In-Store,REG-5
799485,07-Nov-2023,88435,Sports,SP-506,"Foam Roller",3,15.99,0.2,38.38,"Credit Card",Online,REG-19
799535,09/01/2023,53189,Sports,SP-506,"Foam Roller",3,19.99,,59.97,"Mobile Pay",In-Store,REG-19
800058,12-02-2023,58474,Sports,SP-506,"Foam Roller",2,19.99,,39.98,"Credit Card",In-Store,REG-6
800079,07-16-2023,46314,Furniture,FU-405,"TV Stand",1,107.99,0.1,97.19,Cash,In-Store,REG-20
800104,07/04/2023,25956,Automotive,AU-405,"Jumper Cables",2,23.99,0.2,38.38,"Mobile Pay",In-Store,REG-8
800131,09-08-2022,42481,Toys,TY-102,"Barbie Doll",1,13.49,0.1,12.14,"Debit Card",Online,REG-1
800697,09/16/2024,43100,Grocery,GR-011,"Butter 1lb",3,4.74,0.05,13.51,"Debit Card",In-Store,REG-5
800942,2024-04-17,67798,Automotive,AU-001,"Motor Oil 5qt",2,24.99,,49.98,"Gift Card",In-Store,REG-20
801435,27-Mar-2022,93084,Automotive,AU-304,"Car Phone Mount",1,11.24,0.25,8.43,"Mobile Pay","Curbside Pickup",REG-13
801499,03/07/2022,93372,Sports,SP-102,"Dumbbells 20lb pair",1,31.49,0.3,22.04,"Credit Card",Online,REG-13
801624,29-Dec-2024,76916,Pharmacy,PH-405,"Hand Sanitizer 8oz",1,2.99,0.25,2.24,"Debit Card",In-Store,REG-4
801635,02/27/2024,28495,Toys,TY-203,"Nerf Gun",3,24.99,,74.97,"Mobile Pay",In-Store,REG-1
801961,2024-05-27,25170,Pharmacy,PH-102,"Vitamin D 100ct",3,11.69,,35.07,"Debit Card",Online,REG-18
802264,10/11/2024,78253,Furniture,FU-102,"Bookshelf 5-Tier",5,71.99,0.2,287.96,"Credit Card",In-Store,REG-6
802309,01-19-2024,63655,Pharmacy,PH-102,"Vitamin D 100ct",2,12.34,0.05,23.45,"Credit Card",Online,REG-18
802353,2022-01-01,81380,Electronics,EL-404,"Laptop Stand",1,49.99,,49.99,"Debit Card",In-Store,REG-14
802387,2024-04-03,21495,Furniture,FU-102,"Bookshelf 5-Tier",1,71.99,0.2,57.59,"Credit Card",In-Store,REG-4
802664,09/03/2024,23770,Grocery,GR-001,"Organic Whole Milk 1gal",4,5.49,,21.96,"Debit Card",In-Store,REG-7
802957,07/23/2024,67509,Clothing,CL-708,"Baseball Cap",2,13.49,,26.98,"Debit Card",In-Store,REG-3
803098,15-Mar-2022,54450,Pharmacy,PH-304,"Bandage Assortment",2,4.79,0.2,7.66,"Credit Card",Online,REG-13
803215,01/25/2022,19342,Automotive,AU-405,"Jumper Cables",2,26.99,0.1,48.58,"Debit Card","Curbside Pickup",REG-18
803492,02/08/2023,78186,Pharmacy,PH-001,"Ibuprofen 200ct",3,7.99,0.2,19.18,"Mobile Pay",Online,REG-18
803612,2022-10-02,40448,Toys,TY-203,"Nerf Gun",2,18.74,0.25,28.11,"Debit Card",In-Store,REG-20
803851,31-May-2022,13830,Toys,TY-001,"LEGO City Set",2,49.99,,99.98,"Credit Card",Online,REG-3
803908,2022-05-06,23066,"Home & Garden",HG-001,"Potting Soil 20qt",2,6.74,0.25,10.11,"Mobile Pay",Online,REG-5
804055,07-17-2023,47344,"Home & Garden",HG-607,"Laundry Detergent",1,13.49,,13.49,"Credit Card",In-Store,REG-15
804468,01-01-2023,60774,Clothing,CL-506,"Yoga Pants",2,27.99,,55.98,"Credit Card",In-Store,REG-4
804863,12/25/2023,31240,Beauty,BE-304,"Lip Balm 3pk",1,3.99,0.2,3.19,Cash,In-Store,REG-14
804896,09/28/2022,83229,"Home & Garden",HG-607,"Laundry Detergent",5,10.79,0.2,43.16,EBT,"Curbside Pickup",REG-18
804903,08-24-2022,90865,Toys,TY-203,"Nerf Gun",4,24.99,,99.96,"Credit Card",In-Store,REG-10
804952,05-May-2024,35058,Automotive,AU-001,"Motor Oil 5qt",2,24.99,,49.98,"Debit Card",Online,REG-1
805239,2023-03-16,82263,Toys,TY-304,"Board Game",1,22.49,0.25,16.87,"Gift Card",In-Store,REG-1
805483,2023-01-04,78847,Automotive,AU-203,"Windshield Washer Fluid",2,4.24,0.15,7.21,"Debit Card",In-Store,REG-5
805804,03/10/2024,31237,Toys,TY-506,"RC Car",4,31.99,0.2,102.37,"Debit Card",In-Store,REG-12
806262,01-23-2022,67272,Electronics,EL-303,"USB-C Hub",5,34.99,,174.95,Cash,Online,REG-17
806275,11/24/2023,75362,Toys,TY-506,"RC Car",3,39.99,,119.97,"Debit Card",Online,REG-13
806292,09/06/2024,84995,Electronics,EL-707,"Tablet 10""",3,263.99,0.2,633.58,"Credit Card",In-Store,REG-14
806551,03-29-2023,35533,"Home & Garden",HG-102,"Garden Hose 50ft",1,28.49,0.05,27.07,"Credit Card","Curbside Pickup",REG-16
806667,21-Apr-2023,59030,Electronics,EL-808,"Gaming Controller",1,44.99,0.25,33.74,"Credit Card",In-Store,REG-14
806981,04-Jul-2024,95267,Pharmacy,PH-001,"Ibuprofen 200ct",2,9.99,,19.98,"Credit Card",In-Store,REG-19
807267,02-18-2023,63134,Sports,SP-102,"Dumbbells 20lb pair",2,42.74,0.05,81.21,"Debit Card",In-Store,REG-17
807331,2022-12-07,69425,"Home & Garden",HG-102,"Garden Hose 50ft",1,25.49,0.15,21.67,"Credit Card",In-Store,REG-8
807384,05-27-2024,64684,Pharmacy,PH-405,"Hand Sanitizer 8oz",4,2.79,0.3,7.81,"Credit Card",In-Store,REG-11
807907,2023-11-07,19838,Toys,TY-506,"RC Car",3,39.99,,119.97,"Credit Card",In-Store,REG-2
808142,08-06-2023,59964,Automotive,AU-304,"Car Phone Mount",4,14.99,,59.96,"Debit Card","Curbside Pickup",REG-20
808527,2023-01-05,,"Home & Garden",HG-102,"Garden Hose 50ft",1,25.49,0.15,21.67,EBT,In-Store,REG-18
808633,03-11-2023,82875,Automotive,AU-304,"Car Phone Mount",1,10.49,0.3,7.34,"Mobile Pay",In-Store,
808819,12/23/2022,87011,Furniture,FU-001,"Folding Chair",2,24.49,0.3,34.29,"Debit Card",Online,REG-18
809030,2022-08-08,11468,Sports,SP-506,"Foam Roller",1,17.99,0.1,16.19,"Credit Card",In-Store,REG-11
809083,24-Jul-2024,62461,Sports,SP-304,"Resistance Bands",5,12.34,0.05,58.62,"Debit Card",In-Store,REG-6
